month,sample_period,sp500_log_return,term_spread,z_sp500_log_return,z_term_spread
2007-07,in_sample,0.004296688543782598,0.04,-0.04361550875633199,-1.591080202894632
2007-08,in_sample,-0.04443263293346555,0.35,-1.433008992866898,-1.310203042928479
2007-09,in_sample,0.02879856441729145,0.53,0.6549935761871909,-1.147113079077164
2007-10,in_sample,0.02801835028397296,0.53,0.6327477414375768,-1.147113079077164
2007-11,in_sample,-0.05080595078666121,0.8,-1.614728048846982,-0.9024781333001914
2007-12,in_sample,0.01075925977866102,1.03,0.1406483818979386,-0.6940854017124002
2008-01,in_sample,-0.07033037731565632,0.92,-2.171417741582536,-0.7937514907326482
2008-02,in_sample,-0.01747903573615586,1.57,-0.6644952688092379,-0.2048155101584556
2008-03,in_sample,-0.02839464513284377,2.23,-0.9757262917557675,0.3931810239630322
2008-04,in_sample,0.0398428830631021,2.37,0.969894418180132,0.5200287736251661
2008-05,in_sample,0.02361584897001179,2.12,0.5072215396770656,0.2935149349427843
2008-06,in_sample,-0.04516758070712532,2.21,-1.453964171739258,0.3750599168684416
2008-07,in_sample,-0.06461158997665167,2.35,-2.008360969500517,0.5019076665305755
2008-08,in_sample,0.01901743149552082,2.14,0.3761092835940221,0.3116360420373749
2008-09,in_sample,-0.05166012795459361,2.54,-1.639082752656175,0.6740581839291856
2008-10,in_sample,-0.2280448152703013,3.12,-6.668246464031607,1.199570289672311
2008-11,in_sample,-0.09268769254769137,3.34,-2.808880098206953,1.398902467712807
2008-12,in_sample,-0.006225170620331023,2.39,-0.3436197386566839,0.5381498807197566
2009-01,in_sample,-0.01374552660601952,2.39,-0.5580436889180482,0.5381498807197566
2009-02,in_sample,-0.07227185156911652,2.57,-2.226773974658457,0.7012398445710712
2009-03,in_sample,-0.06159298168708063,2.6,-1.922292980834384,0.7284215052129572
2009-04,in_sample,0.1135225377330884,2.77,3.070683614635339,0.8824509155169767
2009-05,in_sample,0.06201145530094628,3.11,1.601975245196697,1.190509736125016
2009-06,in_sample,0.02593485364031953,3.54,0.5733420987341399,1.580113538658713
2009-07,in_sample,0.01041933440879142,3.38,0.1309562688197541,1.435144681901988
2009-08,in_sample,0.07601509707268232,3.42,2.001253709202254,1.471386896091169
2009-09,in_sample,0.03390320228058674,3.28,0.8005394276581167,1.344539146429035
2009-10,in_sample,0.02188316713038243,3.32,0.4578184947538615,1.380781360618216
2009-11,in_sample,0.01893614680612568,3.35,0.3737916560469959,1.407963021260102
2009-12,in_sample,0.02029681448138652,3.54,0.4125876569913136,1.580113538658713
2010-01,in_sample,0.01181771707991454,3.67,0.1708276175816847,1.697900734773551
2010-02,in_sample,-0.0311132592188617,3.58,-1.053240703662531,1.616355752847894
2010-03,in_sample,0.05613620716773501,3.58,1.434457388876292,1.616355752847894
2010-04,in_sample,0.03854276174277434,3.69,0.9328247435724111,1.716021841868141
2010-05,in_sample,-0.06224935828483324,3.26,-1.941007901140959,1.326418039334445
2010-06,in_sample,-0.03776904481234703,3.08,-1.243013613583782,1.16332807548313
2010-07,in_sample,-0.003291483953148587,2.85,-0.2599730754929369,0.954935343895339
2010-08,in_sample,0.006903325862905318,2.54,0.03070616855902931,0.6740581839291856
2010-09,in_sample,0.0315049411415084,2.5,0.7321590706406933,0.6378159697400044
2010-10,in_sample,0.04316915934668791,2.41,1.064734782352316,0.5562709878143471
2010-11,in_sample,0.02304286356430272,2.62,0.4908843085183201,0.7465426123075478
2010-12,in_sample,0.03494836127403601,3.15,0.8303394956938674,1.226751950314197
2011-01,in_sample,0.03256037094561733,3.24,0.7622519848925305,1.308296932239855
2011-02,in_sample,0.02957500074987406,3.45,0.6771316964936814,1.498568556733055
2011-03,in_sample,-0.012667701894044,3.31,-0.5273122404505927,1.371720807070921
2011-04,in_sample,0.02050147677740933,3.4,0.4184230852697471,1.453265788996579
2011-05,in_sample,0.005093987388109528,3.13,-0.02088254663795038,1.208630843219606
2011-06,in_sample,-0.03886839050217866,2.96,-1.274358678360649,1.054601432915587
2011-07,in_sample,0.02901661192806692,2.96,0.661210650045677,1.054601432915587
2011-08,in_sample,-0.1115515016339191,2.28,-3.346733953655109,0.4384837916995084
2011-09,in_sample,-0.009689842219560657,1.97,-0.442406095589648,0.1576066317333551
2011-10,in_sample,0.02800569406648993,2.13,0.6323868813728081,0.3025754884900794
2011-11,in_sample,0.01577916073816062,2,0.283778174650452,0.184788292375241
2011-12,in_sample,0.01368586473400817,1.97,0.2240931279411098,0.1576066317333551
2012-01,in_sample,0.0450250977470868,1.94,1.117652176690112,0.1304249710914693
2012-02,in_sample,0.03913701917921351,1.88,0.9497684929422504,0.07606164980769763
2012-03,in_sample,0.02680949702767644,2.09,0.598280345080982,0.2663332743008983
2012-04,in_sample,-0.002024737061668188,1.97,-0.2238549884011244,0.1576066317333551
2012-05,in_sample,-0.0331151716470485,1.71,-1.110320178589785,-0.0779677604963219
2012-06,in_sample,-0.01335229519086496,1.53,-0.5468316886397679,-0.2410577243476367
2012-07,in_sample,0.0270582908328382,1.43,0.6053740718413725,-0.3316632598205895
2012-08,in_sample,0.03161056900579222,1.58,0.7351707823150487,-0.1957549566111603
2012-09,in_sample,0.02808180677041585,1.61,0.6345570428215384,-0.1685732959692745
2012-10,in_sample,-0.003887220121583679,1.65,-0.2769589871695272,-0.1323310817800936
2012-11,in_sample,-0.03058497852264389,1.56,-1.038178114345561,-0.2138760637057509
2012-12,in_sample,0.01972514961509142,1.65,0.3962880776775283,-0.1323310817800936
2013-01,in_sample,0.04004407282603476,1.84,0.9756308359510812,0.03981943561851672
2013-02,in_sample,0.02132596166745246,1.88,0.4419311887944061,0.07606164980769763
2013-03,in_sample,0.02515198828447993,1.87,0.5510206710728234,0.06700109626040256
2013-04,in_sample,0.01273110838505307,1.7,0.1968706629049248,-0.08702831404361717
2013-05,in_sample,0.043077296234266,1.89,1.062115537799758,0.0851222033549929
2013-06,in_sample,-0.01293207449937463,2.25,-0.5348501573369424,0.4113021310576227
2013-07,in_sample,0.03036629311931478,2.54,0.6996933991564338,0.6740581839291856
2013-08,in_sample,0.0008446224710434821,2.7,-0.1420424509501049,0.81902704068591
2013-09,in_sample,0.01017505189341215,2.79,0.1239911700894431,0.9005720226115673
2013-10,in_sample,0.01928916344820775,2.57,0.3838570336763649,0.7012398445710712
2013-11,in_sample,0.0362584208420753,2.65,0.8676925343254508,0.7737242729494335
2013-12,in_sample,0.01349941977447679,2.83,0.2187771209854394,0.9368142368007485
2014-01,in_sample,0.008032791241485987,2.82,0.06291002016121407,0.927753683253453
2014-02,in_sample,-0.002923560910733512,2.66,-0.2494826795200663,0.7827848264967289
2014-03,in_sample,0.02525836889118085,2.67,0.5540538452953497,0.7918453800440239
2014-04,in_sample,0.0003970191426105075,2.68,-0.1548047289613294,0.8009059335913195
2014-05,in_sample,0.01359093702983411,2.53,0.2213865042976307,0.6649976303818901
2014-06,in_sample,0.02988082173855209,2.56,0.6858514093091348,0.6921792910237762
2014-07,in_sample,0.01326995971007678,2.51,0.2122346469949116,0.6468765232872995
2014-08,in_sample,-0.005881129025228559,2.39,-0.3338102618158961,0.5381498807197566
2014-09,in_sample,0.01603165751778696,2.51,0.290977482371893,0.6468765232872995
2014-10,in_sample,-0.02847667296444207,2.28,-0.9780651081251194,0.4384837916995084
2014-11,in_sample,0.05390773291510084,2.31,1.370918075948167,0.4656654523413944
2014-12,in_sample,0.004733055258621784,2.18,-0.03117361439169623,0.347878256226556
2015-01,in_sample,-0.01278171450843505,1.85,-0.530563022089637,0.048879989165812
2015-02,in_sample,0.02628618787183353,1.96,0.5833595066768807,0.1485460781860599
2015-03,in_sample,-0.00106194104915356,2.01,-0.1964032926712744,0.193848845922536
2015-04,in_sample,0.00712363935614136,1.92,0.03698785118222596,0.1123038639968787
2015-05,in_sample,0.008120230984056918,2.18,0.065403143498404,0.347878256226556
2015-06,in_sample,-0.006007764025358703,2.34,-0.3374209388930091,0.49284711298328
2015-07,in_sample,-0.002456224422097852,2.29,-0.2361577603027802,0.4475443452468038
2015-08,in_sample,-0.02625688756673005,2.1,-0.9147735359421401,0.2753938278481938
2015-09,in_sample,-0.04792749118473864,2.15,-1.532656045914333,0.32069659558467
2015-10,in_sample,0.04051727984533032,2.05,0.9891231385178554,0.2300910601117171
2015-11,in_sample,0.02719005722423832,2.13,0.6091310575757537,0.3025754884900794
2015-12,in_sample,-0.01283786707892725,2.01,-0.5321640707640857,0.193848845922536
2016-01,in_sample,-0.06823230573956614,1.83,-2.111596531505184,0.03075888207122144
2016-02,in_sample,-0.00741825312324991,1.47,-0.3776374718265537,-0.2954210456314084
2016-03,in_sample,0.05988489202199047,1.59,1.54134166619828,-0.186694403063865
2016-04,in_sample,0.02615896848926043,1.58,0.5797321674108873,-0.1957549566111603
